2020-08-20 00:02:08,0
2020-08-20 00:07:09,0
2020-08-20 00:12:40,0.8
2020-08-20 00:17:08,0
2020-08-20 00:23:11,0
2020-08-20 00:27:08,0
2020-08-20 00:32:08,0
2020-08-20 00:37:08,0
2020-08-20 00:42:08,0
2020-08-20 00:47:08,0
2020-08-20 00:52:40,0
2020-08-20 00:57:09,0
2020-08-20 01:02:09,0
2020-08-20 01:07:40,0
2020-08-20 01:12:09,0
2020-08-20 01:17:09,0
2020-08-20 01:22:08,0
2020-08-20 01:27:40,0
2020-08-20 01:32:08,0
2020-08-20 01:37:08,0
2020-08-20 01:42:08,0
2020-08-20 01:47:08,0
2020-08-20 01:52:09,0
2020-08-20 01:57:09,0
2020-08-20 02:02:09,0
2020-08-20 02:07:09,0
2020-08-20 02:12:09,0.8
2020-08-20 02:17:08,0
2020-08-20 02:22:08,0
2020-08-20 02:27:08,0
2020-08-20 02:32:40,0
2020-08-20 02:37:08,0
2020-08-20 02:42:08,0
2020-08-20 02:47:08,0
2020-08-20 02:52:08,0
2020-08-20 02:57:09,0
2020-08-20 03:02:09,0
2020-08-20 03:07:09,0
2020-08-20 03:12:09,0.8
2020-08-20 03:17:08,0
2020-08-20 03:22:08,0
2020-08-20 03:27:08,0
2020-08-20 03:32:08,0
2020-08-20 03:37:40,0
2020-08-20 03:42:08,0
2020-08-20 03:47:09,0
2020-08-20 03:52:08,0
2020-08-20 03:57:09,0
2020-08-20 04:02:09,0
2020-08-20 04:07:09,0
2020-08-20 04:12:09,0.8
2020-08-20 04:17:39,0
2020-08-20 04:22:08,0
2020-08-20 04:27:08,0
2020-08-20 04:32:08,0
2020-08-20 04:37:08,0
2020-08-20 04:42:08,0.8
2020-08-20 04:47:09,0
2020-08-20 04:52:09,0
2020-08-20 04:57:09,0
2020-08-20 05:02:09,0
2020-08-20 05:07:09,0
2020-08-20 05:12:09,0
2020-08-20 05:18:11,0
2020-08-20 05:22:40,0
2020-08-20 05:27:09,0
2020-08-20 05:32:09,0
2020-08-20 05:37:09,0
2020-08-20 05:42:40,0
2020-08-20 05:47:40,0
2020-08-20 05:52:09,0
2020-08-20 05:57:08,0
2020-08-20 06:02:41,0
2020-08-20 06:08:11,0
2020-08-20 06:12:09,0
2020-08-20 06:17:09,0
2020-08-20 06:22:09,0
2020-08-20 06:27:40,0
2020-08-20 06:32:10,0
2020-08-20 06:37:41,0
2020-08-20 06:42:08,0.8
2020-08-20 06:47:08,0
2020-08-20 06:52:08,0
2020-08-20 06:58:11,0
2020-08-20 07:02:09,0.8
2020-08-20 07:07:09,0.8
2020-08-20 07:12:40,0.8
2020-08-20 07:17:08,0.8
2020-08-20 07:22:09,2.5
2020-08-20 07:27:08,34.1
2020-08-20 07:32:08,39.1
2020-08-20 07:37:40,45
2020-08-20 07:42:09,48.3
2020-08-20 07:47:09,52.5
2020-08-20 07:52:09,56.6
2020-08-20 07:57:09,60.8
2020-08-20 08:02:09,65
2020-08-20 08:07:09,69.1
2020-08-20 08:12:08,73.3
2020-08-20 08:17:08,77.5
2020-08-20 08:22:40,82.5
2020-08-20 08:27:09,85.8
2020-08-20 08:32:09,89.1
2020-08-20 08:37:09,94.1
2020-08-20 08:43:12,98.3
2020-08-20 08:47:09,102.5
2020-08-20 08:52:40,107.5
2020-08-20 08:57:09,110
2020-08-20 09:03:12,115
2020-08-20 09:07:09,118.3
2020-08-20 09:12:08,122.5
2020-08-20 09:17:09,125.8
2020-08-20 09:22:08,84.2
2020-08-20 09:27:09,24.2
2020-08-20 09:32:09,136.6
2020-08-20 09:37:09,140
2020-08-20 09:42:09,144.2
2020-08-20 09:47:09,147.5
2020-08-20 09:52:09,150
2020-08-20 09:57:10,154.2
2020-08-20 10:02:09,157.5
2020-08-20 10:07:09,160.8
2020-08-20 10:12:08,163.3
2020-08-20 10:17:08,165.8
2020-08-20 10:22:09,166.6
2020-08-20 10:27:09,171.7
2020-08-20 10:32:09,174.2
2020-08-20 10:37:09,177.5
2020-08-20 10:42:09,180
2020-08-20 10:47:09,181.7
2020-08-20 10:52:09,184.1
2020-08-20 10:57:41,186.7
2020-08-20 11:02:41,189.1
2020-08-20 11:08:12,190.8
2020-08-20 11:12:09,193.3
2020-08-20 11:17:09,195
2020-08-20 11:22:40,197.5
2020-08-20 11:27:09,199.2
2020-08-20 11:32:09,200
2020-08-20 11:37:09,201.6
2020-08-20 11:42:09,202.5
2020-08-20 11:47:09,203.3
2020-08-20 11:52:09,205
2020-08-20 12:02:40,206.7
2020-08-20 12:07:40,202.5
2020-08-20 12:12:09,211.7
2020-08-20 12:17:09,209.1
2020-08-20 12:22:40,210
2020-08-20 12:27:41,214.2
2020-08-20 12:32:09,211.6
2020-08-20 12:37:09,223.3
2020-08-20 12:42:09,205.8
2020-08-20 12:47:09,120.8
2020-08-20 12:52:41,199.2
2020-08-20 12:57:09,198.3
2020-08-20 13:02:09,196.7
2020-08-20 13:07:09,195
2020-08-20 13:12:08,193.3
2020-08-20 13:17:40,190.8
2020-08-20 13:22:09,187.5
2020-08-20 13:27:40,185.8
2020-08-20 13:32:40,181.7
2020-08-20 13:37:09,180
2020-08-20 13:42:40,120.8
2020-08-20 13:47:09,174.1
2020-08-20 13:52:09,171.7
2020-08-20 13:57:09,168.3
2020-08-20 14:02:09,122.5
2020-08-20 14:07:09,161.7
2020-08-20 14:12:09,157.5
2020-08-20 14:17:09,155
2020-08-20 14:22:09,150
2020-08-20 14:27:09,145.8
2020-08-20 14:32:09,125
2020-08-20 14:37:09,142.5
2020-08-20 14:42:41,112.5
2020-08-20 14:47:09,75
2020-08-20 14:52:09,69.1
2020-08-20 14:58:12,94.1
2020-08-20 15:02:09,96.6
2020-08-20 15:07:08,89.1
2020-08-20 15:12:09,68.3
2020-08-20 15:17:09,50
2020-08-20 15:22:09,60
2020-08-20 15:27:09,58.3
2020-08-20 15:32:40,38.3
2020-08-20 15:37:09,47.5
2020-08-20 15:42:09,36.7
2020-08-20 15:47:09,4.1
2020-08-20 15:52:09,32.5
2020-08-20 15:57:09,32.5
2020-08-20 16:02:09,31.6
2020-08-20 16:07:09,40.8
2020-08-20 16:12:09,25.8
2020-08-20 16:22:09,25.8
2020-08-20 16:27:40,20
2020-08-20 16:32:09,17.5
2020-08-20 16:37:09,14.1
2020-08-20 16:42:09,19.2
2020-08-20 16:47:09,18.3
2020-08-20 16:52:09,15
2020-08-20 16:57:09,1.7
2020-08-20 17:02:09,10.8
2020-08-20 17:07:10,7.5
2020-08-20 17:12:09,5
2020-08-20 17:17:09,2.5
2020-08-20 17:22:40,0
2020-08-20 17:27:10,0
2020-08-20 17:32:09,0
2020-08-20 17:37:09,0
2020-08-20 17:42:09,0
2020-08-20 17:47:09,0
2020-08-20 17:52:41,0
2020-08-20 17:57:09,0
2020-08-20 18:02:09,0
2020-08-20 18:07:10,0
2020-08-20 18:12:09,0
2020-08-20 18:17:09,0.8
2020-08-20 18:22:40,0
2020-08-20 18:27:41,0
2020-08-20 18:32:09,0
2020-08-20 18:37:09,0
2020-08-20 18:42:09,0
2020-08-20 18:47:09,0
2020-08-20 18:52:09,0
2020-08-20 18:57:09,0
2020-08-20 19:02:10,0
2020-08-20 19:07:09,0
2020-08-20 19:12:09,0
2020-08-20 19:17:09,0
2020-08-20 19:22:09,0
2020-08-20 19:27:09,0
2020-08-20 19:32:41,0
2020-08-20 19:37:09,0
2020-08-20 19:42:09,0
2020-08-20 19:47:09,0
2020-08-20 19:52:10,0
2020-08-20 19:57:10,0
2020-08-20 20:02:40,0
2020-08-20 20:07:41,0
2020-08-20 20:12:09,0
2020-08-20 20:17:09,0
2020-08-20 20:22:09,0
2020-08-20 20:27:09,0
2020-08-20 20:32:09,0
2020-08-20 20:37:09,0
2020-08-20 20:42:10,0
2020-08-20 20:47:10,0
2020-08-20 20:53:12,0
2020-08-20 20:57:09,0
2020-08-20 21:02:09,0
2020-08-20 21:07:09,0
2020-08-20 21:12:09,0
2020-08-20 21:17:09,0
2020-08-20 21:22:09,0
2020-08-20 21:27:41,0
2020-08-20 21:32:41,0
2020-08-20 21:37:10,0
2020-08-20 21:42:10,0
2020-08-20 21:47:10,0
2020-08-20 21:52:09,0.8
2020-08-20 21:57:09,0
2020-08-20 22:03:12,0
2020-08-20 22:07:09,0
2020-08-20 22:12:09,0
2020-08-20 22:17:09,0
2020-08-20 22:22:09,0.8
2020-08-20 22:27:09,0
2020-08-20 22:32:10,0
2020-08-20 22:37:10,0
2020-08-20 22:42:10,0
2020-08-20 22:47:10,0
2020-08-20 22:52:09,0
2020-08-20 22:57:09,0
2020-08-20 23:02:09,0.4
2020-08-20 23:07:09,0
2020-08-20 23:12:09,0
2020-08-20 23:17:41,0
2020-08-20 23:22:09,0.8
2020-08-20 23:27:09,0
2020-08-20 23:32:09,0
2020-08-20 23:37:10,0
2020-08-20 23:42:10,0
2020-08-20 23:47:10,0
2020-08-20 23:52:09,0
2020-08-20 23:57:09,0
2020-08-21 00:02:09,0
2020-08-21 00:07:09,0
2020-08-21 00:12:41,0
2020-08-21 00:17:41,0
2020-08-21 00:22:09,0
2020-08-21 00:27:09,0
2020-08-21 00:32:10,0
2020-08-21 00:37:10,0
2020-08-21 00:42:10,0
2020-08-21 00:47:09,0
2020-08-21 00:52:09,0
2020-08-21 00:57:09,0
2020-08-21 01:02:09,0
2020-08-21 01:07:09,0
2020-08-21 01:12:09,0
2020-08-21 01:17:09,0
2020-08-21 01:22:10,0
2020-08-21 01:27:10,0
2020-08-21 01:32:10,0
2020-08-21 01:37:41,0
2020-08-21 01:42:10,0
2020-08-21 01:47:41,0
2020-08-21 01:53:44,0
2020-08-21 01:58:12,0
2020-08-21 02:02:10,0
2020-08-21 02:07:11,0
2020-08-21 02:12:10,0
2020-08-21 02:17:09,0
2020-08-21 02:22:09,0
2020-08-21 02:27:09,0
2020-08-21 02:32:09,0
2020-08-21 02:37:41,0
2020-08-21 02:42:09,0
2020-08-21 02:47:09,0
2020-08-21 02:52:10,0
2020-08-21 02:57:10,0
2020-08-21 03:02:10,0
2020-08-21 03:07:10,0
2020-08-21 03:12:10,0
2020-08-21 03:17:10,0
2020-08-21 03:22:41,0
2020-08-21 03:27:41,0
2020-08-21 03:32:10,0
2020-08-21 03:37:09,0
2020-08-21 03:42:09,0
2020-08-21 03:47:09,0
2020-08-21 03:52:10,0
2020-08-21 03:57:41,0
2020-08-21 04:02:41,0
2020-08-21 04:07:10,0
2020-08-21 04:12:09,0
2020-08-21 04:17:09,0
2020-08-21 04:22:41,0
2020-08-21 04:27:10,0
2020-08-21 04:32:10,0
2020-08-21 04:37:10,0
2020-08-21 04:42:10,0
2020-08-21 04:47:10,0
2020-08-21 04:52:41,0
2020-08-21 04:57:10,0
2020-08-21 05:02:10,0
2020-08-21 05:07:10,0
2020-08-21 05:12:41,0
2020-08-21 05:17:09,0
2020-08-21 05:22:09,0
2020-08-21 05:27:10,0
2020-08-21 05:32:10,0
2020-08-21 05:37:10,0
2020-08-21 05:42:10,0
2020-08-21 05:47:10,0
2020-08-21 05:52:10,0
2020-08-21 05:57:10,0
2020-08-21 06:02:42,0
2020-08-21 06:07:41,0.8
2020-08-21 06:12:09,0
2020-08-21 06:17:09,0
2020-08-21 06:22:10,0
2020-08-21 06:27:10,0
2020-08-21 06:32:10,0
2020-08-21 06:37:10,0
2020-08-21 06:42:10,0
2020-08-21 06:47:41,0
2020-08-21 06:52:10,0
2020-08-21 06:57:10,0
2020-08-21 07:02:10,0.8
2020-08-21 07:07:09,0.8
2020-08-21 07:12:10,1.6
2020-08-21 07:17:09,2.5
2020-08-21 07:22:10,3.3
2020-08-21 07:27:10,38.3
2020-08-21 07:32:10,40.8
2020-08-21 07:38:13,45
2020-08-21 07:47:10,52.5
2020-08-21 07:52:09,56.6
2020-08-21 07:57:09,62.5
2020-08-21 08:02:10,87.5
2020-08-21 08:07:10,40
2020-08-21 08:12:10,40
2020-08-21 08:17:10,48.3
2020-08-21 08:22:10,47.5
2020-08-21 08:27:10,42.5
2020-08-21 08:32:10,48.3
2020-08-21 08:37:10,50.8
2020-08-21 08:42:10,38.3
2020-08-21 08:47:10,97.5
2020-08-21 08:52:09,105.8
2020-08-21 09:02:09,114.1
2020-08-21 09:07:10,118.3
2020-08-21 09:12:10,122.5
2020-08-21 09:17:10,126.7
2020-08-21 09:22:10,120.8
2020-08-21 09:27:10,7.5
2020-08-21 09:32:10,116.7
2020-08-21 09:37:42,141.7
2020-08-21 09:42:10,145
2020-08-21 09:47:10,148.3
2020-08-21 09:52:09,151.7
2020-08-21 09:57:09,155
2020-08-21 10:02:10,158.3
2020-08-21 10:07:41,161.6
2020-08-21 10:12:10,165
2020-08-21 10:17:10,166.6
2020-08-21 10:22:10,170.8
2020-08-21 10:27:10,173.3
2020-08-21 10:32:10,176.6
2020-08-21 10:37:10,185.8
2020-08-21 10:42:42,196.7
2020-08-21 10:47:09,210.8
2020-08-21 10:52:09,130
2020-08-21 10:57:41,75.8
2020-08-21 11:02:10,78.3
2020-08-21 11:07:10,90
2020-08-21 11:12:41,67.5
2020-08-21 11:17:41,221.6
2020-08-21 11:22:10,252.4
2020-08-21 11:27:42,221.7
2020-08-21 11:32:10,220
2020-08-21 11:37:10,221.7
2020-08-21 11:42:10,159.1
2020-08-21 11:48:13,141.6
2020-08-21 11:53:13,267.5
2020-08-21 11:57:10,242.5
2020-08-21 12:02:42,218.3
2020-08-21 12:07:10,218.3
2020-08-21 12:12:10,263.3
2020-08-21 12:18:13,70.8
2020-08-21 12:22:10,95
2020-08-21 12:28:13,246.6
2020-08-21 12:32:10,230.8
2020-08-21 12:37:10,216.7
2020-08-21 12:42:10,242.5
2020-08-21 12:47:11,225.8
2020-08-21 12:52:10,215.8
2020-08-21 12:57:10,243.3
2020-08-21 13:02:10,195
2020-08-21 13:07:10,89.2
2020-08-21 13:12:10,127.5
2020-08-21 13:17:11,208.3
2020-08-21 13:22:09,195
2020-08-21 13:27:10,189.2
2020-08-21 13:32:10,185
2020-08-21 13:37:10,182.5
2020-08-21 13:42:41,178.3
2020-08-21 13:47:10,177.5
2020-08-21 13:52:10,176.6
2020-08-21 13:57:10,160.8
2020-08-21 14:02:11,85
2020-08-21 14:07:10,87.5
2020-08-21 14:12:42,105.8
2020-08-21 14:17:42,145.8
2020-08-21 14:22:41,121.6
2020-08-21 14:27:10,114.1
2020-08-21 14:32:10,90
2020-08-21 14:37:10,73.3
2020-08-21 14:42:41,71.7
2020-08-21 14:47:42,67.5
2020-08-21 14:52:42,83.3
2020-08-21 14:57:10,96.6
2020-08-21 15:02:10,120
2020-08-21 15:07:10,105
2020-08-21 15:12:42,98.3
2020-08-21 15:17:10,72.5
2020-08-21 15:22:10,18.3
2020-08-21 15:27:10,26.6
2020-08-21 15:32:10,12.5
2020-08-21 15:37:10,54.1
2020-08-21 15:42:10,12.5
2020-08-21 15:47:10,28.3
2020-08-21 15:52:10,40.8
2020-08-21 15:57:10,35
2020-08-21 16:02:10,45.8
2020-08-21 16:07:10,45
2020-08-21 16:12:10,36.6
2020-08-21 16:17:10,25.8
2020-08-21 16:22:10,26.6
2020-08-21 16:27:11,18.3
2020-08-21 16:32:10,21.7
2020-08-21 16:37:10,15
2020-08-21 16:42:10,21.6
2020-08-21 16:47:10,13.3
2020-08-21 16:52:10,10
2020-08-21 16:57:10,3.3
2020-08-21 17:02:10,11.7
2020-08-21 17:07:10,5
2020-08-21 17:12:10,5
2020-08-21 17:17:11,0
2020-08-21 17:22:42,0
2020-08-21 17:27:11,0
2020-08-21 17:32:11,0
2020-08-21 17:37:10,0
2020-08-21 17:42:10,0
2020-08-21 17:47:10,0
2020-08-21 17:52:10,0.8
2020-08-21 17:57:10,0
2020-08-21 18:02:10,0
2020-08-21 18:07:10,0
2020-08-21 18:12:10,0
2020-08-21 18:17:42,0
2020-08-21 18:22:11,0
2020-08-21 18:27:42,0
2020-08-21 18:32:10,0
2020-08-21 18:37:10,0
2020-08-21 18:42:42,0
2020-08-21 18:47:10,0
2020-08-21 18:52:11,0
2020-08-21 18:57:10,0
2020-08-21 19:02:10,0
2020-08-21 19:07:42,0
2020-08-21 19:13:14,0
2020-08-21 19:17:11,0
2020-08-21 19:22:11,0
2020-08-21 19:27:10,0
2020-08-21 19:32:10,0
2020-08-21 19:37:10,0
2020-08-21 19:42:10,0
2020-08-21 19:47:10,0
2020-08-21 19:52:10,0
2020-08-21 19:57:10,0
2020-08-21 20:02:10,0
2020-08-21 20:07:11,0
2020-08-21 20:12:11,0
2020-08-21 20:17:42,0
2020-08-21 20:22:11,0
2020-08-21 20:27:10,0
2020-08-21 20:32:10,0
2020-08-21 20:37:10,0
2020-08-21 20:42:42,0
2020-08-21 20:47:10,0
2020-08-21 20:52:10,0
2020-08-21 20:57:10,0
2020-08-21 21:02:10,0
2020-08-21 21:07:10,0
2020-08-21 21:12:11,0
2020-08-21 21:17:11,0
2020-08-21 21:22:11,0
2020-08-21 21:27:11,0
